populations,slug,name
206,mazerolles-le-salin,Mazerolles-le-Salin
206,monistrol-d-allier,Monistrol-d'Allier
206,montmaurin,Montmaurin
206,morley,Morley
206,queyssac-les-vignes,Queyssac-les-Vignes
206,rezay,Rezay
206,royaucourt,Royaucourt
206,saint-cierge-sous-le-cheylard,Saint-Cierge-sous-le-Cheylard
206,saint-germain-de-fresney,Saint-Germain-de-Fresney
206,saint-gervais-sur-couches,Saint-Gervais-sur-Couches
206,saint-jean-sur-moivre,Saint-Jean-sur-Moivre
206,saint-louet-sur-vire,Saint-Louet-sur-Vire
206,saint-maurice-sur-vingeanne,Saint-Maurice-sur-Vingeanne
206,saint-medard,Saint-Médard
206,saint-ouen-du-mesnil-oger,Saint-Ouen-du-Mesnil-Oger
206,saint-victor,Saint-Victor
206,sassy,Sassy
206,uttenhoffen,Uttenhoffen
206,vandy,Vandy
205,aouste,Aouste
205,autevielle-saint-martin-bideren,Autevielle-Saint-Martin-Bideren
205,bernede,Bernède
205,bournazel,Bournazel
205,briod,Briod
205,cahus,Cahus
205,calvignac,Calvignac
205,canapville,Canapville
205,chaise-dieu-du-theil,Chaise-Dieu-du-Theil
205,chavonne,Chavonne
205,fontaine-les-ribouts,Fontaine-les-Ribouts
205,fronsac,Fronsac
205,ginals,Ginals
205,houetteville,Houetteville
205,hyemondans,Hyémondans
205,la-chapelle-aux-chasses,La Chapelle-aux-Chasses
205,labathude,Labathude
205,latilly,Latilly
205,laveline-du-houx,Laveline-du-Houx
205,leobard,Léobard
205,lesse,Lesse
205,leyritz-moncassin,Leyritz-Moncassin
205,mecringes,Mécringes
205,meilly-sur-rouvres,Meilly-sur-Rouvres
205,montberthault,Montberthault
205,montureux-et-prantigny,Montureux-et-Prantigny
205,moulin-sous-touvent,Moulin-sous-Touvent
205,pereille,Péreille
205,pevy,Pévy
205,pinderes,Pindères
